group_id,pool,label,src_class,n_files,path
239,C,high,high,1,data/images/train/high/image2283_jpg.rf.670c4ab44f089a16c09ee9434c265a06.jpg
240,C,high,high,1,data/images/train/high/image2285_jpg.rf.d6aca3441d57276dfc6be1c34b43a31c.jpg
241,C,high,high,1,data/images/train/high/image2289_jpg.rf.9f5796b4a5ac98bad99ce303cf15a190.jpg
242,C,high,high,1,data/images/train/high/image2291_jpg.rf.0b89aedbadf770aba1d958959a33bafa.jpg
243,C,high,high,1,data/images/train/high/image2305_jpg.rf.a18f92e946bca764a9c24269545350a6.jpg
244,C,moderate,high,2,data/images/train/high/image2326_jpg.rf.6419bf1fa52a5b32896b95258347ab11.jpg
244,C,moderate,high,2,data/images/train/high/image344_jpg.rf.3394eb9afa8ec147a531662438d9d555.jpg
245,C,high,high,2,data/images/train/high/image2331_jpg.rf.007c86874baddcd5f8f3f70d2f915172.jpg
245,C,high,high,2,data/images/train/high/image346_jpg.rf.644915b8c29a6bbdf2f3f12aa78c2430.jpg
246,C,moderate,high,1,data/images/train/high/image2333_jpg.rf.7f86f5786888f6f83a1ec4b192cff622.jpg
247,C,moderate,high,1,data/images/train/high/image2336_jpg.rf.7adfc34f1d2801c08a514395b28a555d.jpg
248,C,high,high,1,data/images/train/high/image2337_jpg.rf.ad590d309c09356c4d653c460fca6e27.jpg
249,C,high,high,1,data/images/train/high/image2349_jpg.rf.c87d6841949f91845a98687098437abd.jpg
250,C,moderate,high,1,data/images/train/high/image2351_jpg.rf.b48b36f8e9485ef64b8bfbf77f3c5488.jpg
251,C,high,high,1,data/images/train/high/image2353_jpg.rf.ce0f425515e93e4e08e740ee8129ff71.jpg
252,C,high,high,1,data/images/train/high/image2354_jpg.rf.af3af03724d1df84e4f7fd62c4851a8c.jpg
253,C,moderate,high,1,data/images/train/high/image2356_jpg.rf.2fcff7def86c0b994fefe4aedc552654.jpg
254,C,high,high,1,data/images/train/high/image2368_jpg.rf.88b1cd444abe2df3f007b49309fd0a04.jpg
255,C,high,high,1,data/images/train/high/image2369_jpg.rf.9e1209063af3ade332cc750cf37c1595.jpg
256,C,high,high,1,data/images/train/high/image2376_jpg.rf.af0fef88c8f23cc3117a0d226b5f5bbb.jpg
257,C,junk,high,1,data/images/train/high/image2381_jpg.rf.b7d17635a43448282d13b3385ebfa302.jpg
258,C,high,high,1,data/images/train/high/image2397_jpg.rf.9a886061cf74356b6b13953820e10df0.jpg
259,C,high,high,1,data/images/train/high/image23_jpg.rf.afbfce8a184b033385f248288e02873a.jpg
260,C,junk,high,2,data/images/train/high/image2405_jpg.rf.4efeb8b2228fb3e39e9e654a3e1a2189.jpg
260,C,junk,high,2,data/images/train/high/image390_jpg.rf.cf8902397b22715dbcf08eef6cccc964.jpg
261,C,high,high,1,data/images/train/high/image2406_jpg.rf.08de31d02e4cf35e9f85178c035b5e58.jpg
262,C,high,high,1,data/images/train/high/image2408_jpg.rf.cb0162608ce3ef8c7081774bcc9fb354.jpg
263,C,moderate,high,1,data/images/train/high/image2410_jpg.rf.cddd5949be83b5886e9d873bbe0007cc.jpg
264,C,high,high,1,data/images/train/high/image2416_jpg.rf.b14f4f3a1d751e2efb37494382d6a9e8.jpg
265,C,junk,high,2,data/images/train/high/image2418_jpg.rf.7d11277c5259a3b166a6cfa7c171a26e.jpg
265,C,junk,high,2,data/images/train/high/image399_jpg.rf.ba4d29678fcc6cd0af70066324679ccb.jpg
266,C,high,high,1,data/images/train/high/image2427_jpg.rf.edc220026e9ea342d18347286863cce5.jpg
267,C,high,high,1,data/images/train/high/image2444_jpg.rf.57e82e38150ec2b06164a439f3d7b07f.jpg
268,C,moderate,high,1,data/images/train/high/image244_jpg.rf.958782441628851e805262f4d70b07ac.jpg
269,C,moderate,high,1,data/images/train/high/image2452_jpg.rf.d9557dc8d068c1f172b889d99b47ca82.jpg
270,C,moderate,high,1,data/images/train/high/image2453_jpg.rf.2c7254a3ae0642448d885a61226c9413.jpg
271,C,high,high,2,data/images/train/high/image2454_jpg.rf.fecd6e6884d5df7c4a55696d7a1ea84b.jpg
271,C,high,high,2,data/images/train/high/image420_jpg.rf.16223601e5ea324d146471492bceb995.jpg
272,C,moderate,high,1,data/images/train/high/image2463_jpg.rf.10396add03b2b01de60edd74bb4b5434.jpg
273,C,high,high,1,data/images/train/high/image2471_jpg.rf.686341604a2581e350f869741299c16f.jpg
274,C,high,high,1,data/images/train/high/image2474_jpg.rf.40f20b2d4d21b0e96694d21e43df2a29.jpg
275,C,junk,high,1,data/images/train/high/image2476_jpg.rf.4b3d24d5cce4b53c9810f65064add526.jpg
276,C,junk,high,1,data/images/train/high/image2488_jpg.rf.c1e30be09ab0a4070a5e64715ad4881b.jpg
277,C,moderate,high,1,data/images/train/high/image2493_jpg.rf.d6e77c536a40d1370f3bd2ebdb44c68d.jpg
278,C,high,high,1,data/images/train/high/image2520_jpg.rf.bf1c301091491afea071a844e322b727.jpg
279,C,moderate,high,1,data/images/train/high/image2523_jpg.rf.f678466a3139d1fccf434e2a728a1c5a.jpg
280,C,high,high,1,data/images/train/high/image2535_jpg.rf.a01c4da8d6ae9b91dbbb9775aa24b55f.jpg
281,C,junk,high,1,data/images/train/high/image2547_jpg.rf.0814bce6c618b42e851b31a975b8db6d.jpg
282,C,high,high,1,data/images/train/high/image2549_jpg.rf.c6a091035c802ef242b593de583cc822.jpg
283,C,high,high,1,data/images/train/high/image2555_jpg.rf.cf70125b69728350921e52bc6f08a81f.jpg
284,C,moderate,high,1,data/images/train/high/image257_jpg.rf.58dec6e1f6e73bfd628025ab26dcb20b.jpg
285,C,high,high,1,data/images/train/high/image2582_jpg.rf.c31191fd0a6b5124abc2b00e51085a29.jpg
286,C,high,high,1,data/images/train/high/image258_jpg.rf.bfe0d376638b509663dfbb27d24ebf9a.jpg
287,C,high,high,1,data/images/train/high/image259_jpg.rf.acdb7f33cafef20e4fd2aa313288986f.jpg
288,C,high,high,1,data/images/train/high/image288_jpg.rf.0b4bfda5e35d4813d1235a093f1d0a86.jpg
289,C,moderate,high,1,data/images/train/high/image28_jpg.rf.353434f19b6b46b1a8957911bc60fbd4.jpg
290,C,moderate,high,1,data/images/train/high/image294_jpg.rf.5cfbe044054f37ff75ce86e24d8a415d.jpg
291,C,high,high,1,data/images/train/high/image29_jpg.rf.f72cc10024c77230a65679cdb294f536.jpg
292,C,moderate,high,1,data/images/train/high/image305_jpg.rf.f8c0e3a9728400a0718b2d030a965302.jpg
293,C,moderate,high,1,data/images/train/high/image318_jpg.rf.0eca3be3989ad92549388decd2fdda37.jpg
294,C,high,high,1,data/images/train/high/image331_jpg.rf.09208ae79c777b1baf53a920a1f022ef.jpg
295,C,moderate,high,1,data/images/train/high/image334_jpg.rf.ae8effa1770386623dbb93b44bb0c50c.jpg
296,C,high,high,1,data/images/train/high/image338_jpg.rf.1008815ccfa92b4c205771651a8abb65.jpg
297,C,moderate,high,1,data/images/train/high/image341_jpg.rf.b867fca58335b5a268432fdffcbc0a19.jpg
298,C,high,high,1,data/images/train/high/image350_jpg.rf.e4253659d9a7f483b22747560c7336a7.jpg
299,C,moderate,high,1,data/images/train/high/image353_jpg.rf.fe8c7de30cb5cf1f14f2c169103e0835.jpg
300,C,moderate,high,1,data/images/train/high/image356_jpg.rf.064abf32b894c1576b05e4f6990dad6f.jpg
301,C,moderate,high,1,data/images/train/high/image358_jpg.rf.7c39d38fdbdb93e47cc656bb172a5204.jpg
302,C,moderate,high,1,data/images/train/high/image367_jpg.rf.a767f0cb6035aa6d63bf4048449ca964.jpg
303,C,moderate,high,1,data/images/train/high/image368_jpg.rf.6f2365896fa533556e93bf7861d4d7d5.jpg
304,C,junk,high,1,data/images/train/high/image379_jpg.rf.8cd2a621c488080019366d566c43066d.jpg
305,C,junk,high,1,data/images/train/high/image388_jpg.rf.f48c502f6ec25ce872b6ce231a332507.jpg
306,C,junk,high,1,data/images/train/high/image391_jpg.rf.95cc062787a17cc3c0ed93a6840f39a6.jpg
307,C,junk,high,2,data/images/train/high/image394_jpg.rf.0c2ba0e4d71bea1d1e98e596ca2faa1e.jpg
307,C,junk,high,2,data/images/train/high/image677_jpg.rf.45625cd4709fabdab0d0d7c19314d21b.jpg
308,C,high,high,1,data/images/train/high/image39_jpg.rf.2d53cb2b760094378e1c17fd53b38947.jpg
309,C,high,high,1,data/images/train/high/image409_jpg.rf.3e1b3c243c6e2cf39352fd13f750b535.jpg
310,C,junk,high,1,data/images/train/high/image413_jpg.rf.d4a6604b948d8aab2fc50ac722542f81.jpg
311,C,high,high,1,data/images/train/high/image414_jpg.rf.d7e5a4189fcd014ae469b4f02d46fd6e.jpg
312,C,high,high,1,data/images/train/high/image430_jpg.rf.991144eb36404c3dcc7c0e049ec7bf43.jpg
313,C,high,high,1,data/images/train/high/image440_jpg.rf.f1cb97815010c3f67dd107d143f09868.jpg
314,C,high,high,1,data/images/train/high/image446_jpg.rf.579150feecf6a0ab38cc43e776ef2b7d.jpg
315,C,high,high,1,data/images/train/high/image459_jpg.rf.81528beb01b14f78b6741ed28fd45eca.jpg
316,C,moderate,high,1,data/images/train/high/image473_jpg.rf.a24f7581e119dd940c0b7bf1c2e317d5.jpg
317,C,high,high,1,data/images/train/high/image477_jpg.rf.f6ffaece9911d0df2b718b9ad7decdff.jpg
318,C,moderate,high,1,data/images/train/high/image482_jpg.rf.466046f42cfc79d0ff95bfda9a21a185.jpg
319,C,moderate,high,1,data/images/train/high/image485_jpg.rf.42fce3c5b01db08d4d7a12709b5fe522.jpg
320,C,moderate,high,1,data/images/train/high/image486_jpg.rf.6093e2f420dc1464e2b2d7dba2a29eaf.jpg
321,C,high,high,1,data/images/train/high/image48_jpg.rf.823993bd5cfb09fbdd3fc8c01f1ca4d9.jpg
322,C,high,high,1,data/images/train/high/image49-2-_jpg.rf.0d4d29732a83f003dffe4665978fb53b.jpg
323,C,high,high,1,data/images/train/high/image490_jpg.rf.da04c79b6b09dc0438ca039de4e0630a.jpg
324,C,junk,high,1,data/images/train/high/image491_jpg.rf.5ac593f364d77054b6fe84f50a235acc.jpg
325,C,junk,high,1,data/images/train/high/image500_jpg.rf.b77d4440f90b4f9cbaad5da3e57f2e28.jpg
326,C,moderate,high,1,data/images/train/high/image501_jpg.rf.e0d628b0ee27532ee4043fa15ce31c9a.jpg
327,C,high,high,1,data/images/train/high/image513_jpg.rf.511fac4c9fa85a0eb0c0929834435c5b.jpg
328,C,high,high,1,data/images/train/high/image515_jpg.rf.5a55ccfe272225fad422fa3513e83a97.jpg
330,C,moderate,high,1,data/images/train/high/image55_jpg.rf.94a937906da7c656f895d10ef639cb0a.jpg
331,C,high,high,1,data/images/train/high/image56_jpg.rf.93ff33affdd3b989cb1afe74909772a8.jpg
332,C,moderate,high,1,data/images/train/high/image583_jpg.rf.159516629fc46441e11dad4a8967b942.jpg
333,C,high,high,1,data/images/train/high/image5_jpg.rf.ededb21989f35717c4e6ad64edeb6b43.jpg
334,C,junk,high,1,data/images/train/high/image602_jpg.rf.5b6732630aa1dcb62d2d6b4ab474c0c3.jpg
335,C,moderate,high,1,data/images/train/high/image60_jpg.rf.9d88b15006b96c1c90d54303a04c33e6.jpg
336,C,high,high,1,data/images/train/high/image611_jpg.rf.43949289fe7c312a93cc359b337a2c31.jpg
337,C,low,high,1,data/images/train/high/image615_jpg.rf.32b447ff5dff47e11d56105b56062bd7.jpg
338,C,moderate,high,1,data/images/train/high/image61_jpg.rf.711b85fad545637491a2ff19387d014b.jpg
339,C,moderate,high,1,data/images/train/high/image622_jpg.rf.186b2a828d9292d9c50637a5553acf18.jpg
340,C,moderate,high,1,data/images/train/high/image623_jpg.rf.f23a7d7571b5326a11497a418fd31ed5.jpg
341,C,moderate,high,1,data/images/train/high/image624-2-_jpg.rf.0df716db43f4b2dc253b333e5e9a2f22.jpg
342,C,high,high,1,data/images/train/high/image624_jpg.rf.a68f0de5318f824c13af2de1112d35b0.jpg
343,C,junk,high,1,data/images/train/high/image630_jpg.rf.f3d617245aa565dbd490ef0f42d875bb.jpg
344,C,high,high,1,data/images/train/high/image638_jpg.rf.ff7a4c3547db07886c1426bcdf5e277e.jpg
345,C,high,high,1,data/images/train/high/image643_jpg.rf.f6f0085faa696752a40946c8e06bdb64.jpg
346,C,junk,high,1,data/images/train/high/image647-2-_jpg.rf.df9fdf289733dfc146873007886efdfa.jpg
347,C,high,high,1,data/images/train/high/image647_jpg.rf.cb462a8a34aff072e07c69ab1b02c492.jpg
348,C,high,high,1,data/images/train/high/image648_jpg.rf.85998b00cc866a7481b9135f29e4a3ff.jpg
349,C,high,high,1,data/images/train/high/image650_jpg.rf.c81804015088dc4ca9b3617a76a52b61.jpg
350,C,high,high,1,data/images/train/high/image652_jpg.rf.ea781b48cbe19ba1abaf3fa4b27ec9b7.jpg
351,C,high,high,1,data/images/train/high/image658_jpg.rf.0f1c95540ae77a73f423e94bc1178214.jpg
352,C,high,high,1,data/images/train/high/image660_jpg.rf.d5b645d3f6c3bdd470ba4c0436ef9fb6.jpg
353,C,high,high,1,data/images/train/high/image664_jpg.rf.3bd236d2950c01b9bbab907fcaac7497.jpg
354,C,high,high,1,data/images/train/high/image666_jpg.rf.b6a262df6749546d58abb6c724564ffc.jpg
355,C,high,high,1,data/images/train/high/image667_jpg.rf.42fcb760757cff6035928ba4abf5637f.jpg
356,C,high,high,1,data/images/train/high/image668_jpg.rf.a14caae0af58c01a510f2746e1d7ef1a.jpg
357,C,high,high,1,data/images/train/high/image670_jpg.rf.62a5340603362eb62e90ee977fce10b7.jpg
358,C,high,high,1,data/images/train/high/image675_jpg.rf.3932db21294ac50f6eddeca8c095032c.jpg
359,C,junk,high,1,data/images/train/high/image676_jpg.rf.b54bf171665652fd3c30bbb9aeeeb2ee.jpg
360,C,moderate,high,1,data/images/train/high/image679-2-_jpg.rf.3e854f68d065bf2d9986ce2e82898103.jpg
361,C,high,high,1,data/images/train/high/image679_jpg.rf.7221fd8f8e4aee4c9740043d3b917812.jpg
362,C,junk,high,1,data/images/train/high/image685_jpg.rf.3045defda01c8fae9dfb3bffdfe215df.jpg
363,C,junk,high,1,data/images/train/high/image686_jpg.rf.234bb189a41c456b50ff7f859eb93f4b.jpg
364,C,high,high,1,data/images/train/high/image690_jpg.rf.e93fd8c9bdcb1d836c0a8df31c45b23d.jpg
365,C,moderate,high,1,data/images/train/high/image694-2-_jpg.rf.a10bd7ee1484373acd3307f31c6d9b76.jpg
366,C,moderate,high,1,data/images/train/high/image694_jpg.rf.a1c0b2520d8a934d60901c2ea52d653e.jpg
367,C,junk,high,1,data/images/train/high/image695_jpg.rf.a59fd6bb82617a2eda47354daf17bd50.jpg
368,C,high,high,1,data/images/train/high/image696_jpg.rf.588eb7ddd030d66c2c09fd00987c2992.jpg
369,C,high,high,1,data/images/train/high/image697_jpg.rf.29778b224a80f4daa5957c8fe2ba8675.jpg
370,C,moderate,high,1,data/images/train/high/image698_jpg.rf.d7c2654bec09338504d2c18ab0e526fe.jpg
371,C,high,high,1,data/images/train/high/image699_jpg.rf.7ce6dabb7d98a9f5aed7d0870d069265.jpg
372,C,high,high,1,data/images/train/high/image701_jpg.rf.213086fb5e9c0448ab12f1e42358edba.jpg
373,C,high,high,1,data/images/train/high/image70_jpg.rf.4530c0dbc2e6d07748ab0927d8651321.jpg
374,C,high,high,1,data/images/train/high/image712_jpg.rf.8e35f0d362582f2e40ba339ce8c3cc49.jpg
375,C,high,high,1,data/images/train/high/image713_jpg.rf.1882f0d32dbaee19363445516879a0db.jpg
376,C,moderate,high,1,data/images/train/high/image716_jpg.rf.e587a4ff2a3cf80815b086ddaef42e23.jpg
377,C,moderate,high,1,data/images/train/high/image717-2-_jpg.rf.13ef167cc3713fe49b2124653d770e80.jpg
378,C,high,high,1,data/images/train/high/image717_jpg.rf.97fb0fe88046d3dc57a982db52f5d417.jpg
379,C,moderate,high,1,data/images/train/high/image737_jpg.rf.1a92e98b902c0b391490b1fcf49b62af.jpg
380,C,moderate,high,1,data/images/train/high/image749_jpg.rf.60b77dd3a94e3d1ba2d12f1987d0600c.jpg
381,C,high,high,1,data/images/train/high/image756_jpg.rf.188d22c90ab485c333bea877163c99d6.jpg
382,C,moderate,high,1,data/images/train/high/image75_jpg.rf.df7428e17ccc954114b00949f014498c.jpg
383,C,high,high,1,data/images/train/high/image760_jpg.rf.c750abd8af6592295cc3861d60b703b4.jpg
384,C,high,high,1,data/images/train/high/image761_jpg.rf.7df2fa2d62a53113c725759fc737cf67.jpg
385,C,high,high,1,data/images/train/high/image764_jpg.rf.bdc27821f2ed813702f1c5fe6da4acd0.jpg
386,C,junk,high,1,data/images/train/high/image777_jpg.rf.e872d188ed1965c482c3626a897af1a5.jpg
387,C,moderate,high,1,data/images/train/high/image784_jpg.rf.cdcf665bce268524baba6a1f3b212cd2.jpg
388,C,high,high,1,data/images/train/high/image787_jpg.rf.1f87c08b6e539c432ecd952ba150fe84.jpg
389,C,high,high,1,data/images/train/high/image788_jpg.rf.c359bace1201af5c565f9e750dbbb140.jpg
390,C,moderate,high,1,data/images/train/high/image796_jpg.rf.63bd1c512a1add4fc81372df89db6937.jpg
391,C,junk,high,1,data/images/train/high/image802_jpg.rf.dbe4349f314b2c3b745558a7b187c8b2.jpg
392,C,moderate,high,1,data/images/train/high/image803_jpg.rf.4e344677b12e1729a6a9c79659f18a3c.jpg
393,C,moderate,high,1,data/images/train/high/image807_jpg.rf.fa44404a0b8c738159c930dfe8f1b682.jpg
394,C,low,high,1,data/images/train/high/image808_jpg.rf.44dd33c56c49c80d4d402dd4d674349c.jpg
395,C,moderate,high,1,data/images/train/high/image80_jpg.rf.57ef68316cfe7663b3a422625dbef72d.jpg
396,C,moderate,high,1,data/images/train/high/image810_jpg.rf.b8300e6af06ead35c87b528f872a1007.jpg
397,C,high,high,1,data/images/train/high/image815_jpg.rf.ebe156b0d38e904309ed53c9dcaf1365.jpg
398,C,moderate,high,1,data/images/train/high/image817_jpg.rf.8139270138c07a2ff040aff7f2330c12.jpg
399,C,junk,high,1,data/images/train/high/image820_jpg.rf.893644784b97d3d852ef908a7a14d9b5.jpg
400,C,junk,high,1,data/images/train/high/image822_jpg.rf.a05efbdaf0ff4e912b3455818fe71ca8.jpg
401,C,high,high,2,data/images/train/high/image827_jpg.rf.bb8201be46a52030eadc1d66615e4634.jpg
401,C,high,high,2,data/images/train/high/image989_jpg.rf.9e6d11cc63741f38be13283db865c961.jpg
402,C,high,high,1,data/images/train/high/image828_jpg.rf.22aa2957df26782bfaff4761017d78d6.jpg
403,C,high,high,1,data/images/train/high/image829_jpg.rf.8ccf4ba5325e528386f1e3c40a0dadc8.jpg
404,C,high,high,1,data/images/train/high/image830_jpg.rf.55aeafcf48118123231a9f8a15a52d3b.jpg
405,C,high,high,1,data/images/train/high/image839_jpg.rf.b695d828320ed43425a97955c650f07f.jpg
406,C,moderate,high,1,data/images/train/high/image848_jpg.rf.775ecd9f167c6ee3ed21c2340c3f1f92.jpg
407,C,high,high,1,data/images/train/high/image852-2-_jpg.rf.7594f7311b6d521ea8a834a8f2c410d7.jpg
408,C,high,high,1,data/images/train/high/image852_jpg.rf.dcbaed251edde32398f93d3b9d9a1203.jpg
409,C,high,high,1,data/images/train/high/image859_jpg.rf.5199d67fa6511487cc8180055866e9dc.jpg
410,C,moderate,high,1,data/images/train/high/image860_jpg.rf.c47ff1ed456ee125ca74308d0d447702.jpg
411,C,high,high,1,data/images/train/high/image863_jpg.rf.3684c58532bcc430e2435f6473f3307b.jpg
412,C,junk,high,1,data/images/train/high/image864_jpg.rf.6146cd08ef6e6901ba3c069be911ee6b.jpg
413,C,junk,high,1,data/images/train/high/image866_jpg.rf.f6e548246ca7c52c546b1be5bcfbf403.jpg
414,C,high,high,1,data/images/train/high/image885_jpg.rf.5bbd6129821c3928cea9402c894898dc.jpg
415,C,moderate,high,1,data/images/train/high/image890_jpg.rf.76d89d4148255f366a5c8896359688ff.jpg
416,C,high,high,1,data/images/train/high/image892_jpg.rf.4525c711d5953894c8133346c2fc3564.jpg
418,C,high,high,1,data/images/train/high/image905_jpg.rf.7f03cb75abe4d14c05160acfcc253c7c.jpg
419,C,junk,high,1,data/images/train/high/image910_jpg.rf.04aa7c5150fa23662a7970bc35d661f6.jpg
420,C,moderate,high,1,data/images/train/high/image917_jpg.rf.5d23a679aff33fefd11d324b679fe5e0.jpg
421,C,junk,high,1,data/images/train/high/image921_jpg.rf.f1ab156f5aaaa02e9f5c03040a19976a.jpg
422,C,junk,high,1,data/images/train/high/image922_jpg.rf.83bebe089bf5c3df4c0ce53192abd254.jpg
423,C,high,high,1,data/images/train/high/image92_jpg.rf.6c803a44ce5cc63def99242df8fc3998.jpg
424,C,moderate,high,1,data/images/train/high/image93-2-_jpg.rf.566099ac57e21d761119d223a22cfad1.jpg
425,C,moderate,high,1,data/images/train/high/image932_jpg.rf.895268ed8e57e7b314f15011e5d85aad.jpg
426,C,moderate,high,1,data/images/train/high/image93_jpg.rf.59fb6e6024e6951942ba6f17f9bc43c1.jpg
427,C,high,high,1,data/images/train/high/image942_jpg.rf.85c7be7887df7db4fa58e491e08d048b.jpg
428,C,high,high,1,data/images/train/high/image944_jpg.rf.6d5fdea4fd9e2902510554fc40b4f75b.jpg
429,C,high,high,1,data/images/train/high/image946_jpg.rf.08625b905bf7fb6f00d723f945591c61.jpg
430,C,moderate,high,1,data/images/train/high/image947-2-_jpg.rf.6cd51fe9daf66af161eaf0ac4f0fc476.jpg
431,C,high,high,1,data/images/train/high/image947_jpg.rf.ea3822bc2daa12d440764bc86b329ea7.jpg
432,C,moderate,high,1,data/images/train/high/image948_jpg.rf.0c04564f9d60c903d7750e803d093acc.jpg
433,C,moderate,high,1,data/images/train/high/image953_jpg.rf.e344030451e3a4a5e1736080361fd388.jpg
434,C,high,high,1,data/images/train/high/image965_jpg.rf.bd7ee2dc74f62c9a9e6777b80a59dadd.jpg
435,C,moderate,high,1,data/images/train/high/image997_jpg.rf.2f95dcc5d7be07f497f7d03f4067bfa1.jpg
436,C,high,high,1,data/images/train/high/image9_jpg.rf.a8cd9581420d85acf85593229afc0e46.jpg
